Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Board Approval Date,Project Closing Date,Last Stage Reached,Financing Type,Current Project Cost,IBRD Commitment,IDA Commitment,Total IDA and IBRD Commitment,Grant Amount,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Theme 1,Theme 2
P128289,Latin America and Caribbean,Republic of Peru,Closed,Peru - Post Compliance I,"<p>&nbsp;The development objective of this grant is to promote transparency in Peru&rsquo;s extractive industries (mining and oil &a mp; gas) by continuing to support Peru&rsquo;s active participation in the Extractive Industries Transparency Initiative (EITI) proc ess and adaptation to the new EITI standard. More specifically, the grant will support the production and dissemination of two natio nal EITI reports (3 and 4) as well as 2 regional EITI reports (Piura and Moquegua).</p>",,,https://projects.worldbank.org/en/projects-operations/project-detail/P128289,2013-08-26T00:00:00Z,12/31/2015,,,250000,,,250000,,,Technical Assistance Loan,C,,Mining,Oil and Gas,,,
P144928,Latin America and Caribbean,Republic of Honduras,Closed,Honduras Additional Financing Social Protection,"The PDO is to: (a) improve the institutional capacity of  Recipientís institutions to manage the CCT Program, bystrengthening transp arent mechanisms and instruments for targeting CCT Program beneficiaries, monitoring compliance with the CCTProgram co-responsibilit ies, and making payments to the CCT Program beneficiaries; (b) provide income support to eligiblebeneficiaries;(c) increase the use of preventive health services and school attendance in grades 1 to 9 among CCT Programbeneficiaries in rural areas; and (d) improve the Recipientís capacity to respond promptly and effectively to an eligible emergency",,,https://projects.worldbank.org/en/projects-operations/project-detail/P144928,2013-08-08T00:00:00Z,,,,13500000,,,13500000,,,Investment Project Financing,C,,Social Protection,Public Administration - Social Protection,,,
P143996,Latin America and Caribbean,Republic of Ecuador,Closed,EC Manta Public Services Improvement Project,"The Project Development Objective (PDO) is to support the Municipality of Manta in increasing the quality and sustainability of public services for water, sanitation and urban mobility.

The objective will be achieved by (i) increasing availability of water supply and efficiency of water and sewerage services; (ii) improving urban mobility and accessibility through improvements to the street network, including sidewalks; and (iii) enhancing the capacity of the municipal government in planning and managing the provision ofwater and sanitation and urban transport services.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P143996,2013-08-08T00:00:00Z,12/31/2020,,,115600000,,,115600000,,,Investment Project Financing,B,,Urban Transport,Sanitation,"Other Water Supply, Sanitation and Waste Management",,
P129397,Latin America and Caribbean,Argentine Republic,Closed,Montreal Protocol Hydrochlorofluorocarbons (HCFC) Phase-out Project,The project development objective is to support Argentina in phasing out controlled ozone-depleting substances in accordance with the country's obligations under the Montreal Protocol.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P129397,2013-07-30T00:00:00Z,6/30/2018,,,1900000,,,1900000,"1,900,000",,Investment Project Financing,B,,"Other Industry, Trade and Services",Central Government (Central Agencies),,,
P144489,Latin America and Caribbean,Republic of Ecuador,Active,Quito Metro Line One,"The proposed Project development objective (PDO) is to improve urban mobility in the city of Quito serving the growing demand for public transport. The Project will reduce travel times, decrease operational costs of the transport service, improve connectivity, security and comfort of the current system and reduce emissions of pollutants and greenhouse gases.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P144489,2013-07-25T00:00:00Z,12/31/2023,,,1684164013,,,1684164013,,,Investment Project Financing,A,,Urban Transport,Public Administration - Transportation,,,
P144263,Latin America and Caribbean,Jamaica,Closed,Jamaica Social and Economic Inclusion of Persons with Disabilities,"The Development Objective of the Grant is twofold, namely to (i) increase the employability and skills development of poor personswith disabilities (ages of 18-36 years); and (ii) improve the service delivery of special education needs to poor children withdisabilities between the ages of 0- 6 years.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P144263,2013-07-17T00:00:00Z,8/14/2018,,,2997790,,,2997790,,,Investment Project Financing,,,"Adult, Basic and Continuing Education",Early Childhood Education,Social Protection,,
P132851,Latin America and Caribbean,Republic of Colombia,Closed,Commercial Reforestation on Lands Dedicated to Extensive Cattle Grazing in Magdalena Bajo Seco Region,"The development objective of the Magdalena Bajo Seco Project is to reduce emissions of Greenhouse Gases (GHG) through the reforestat ion and sustainable management of 3,137 ha of land traditionally devoted to extensive cattle grazing. The delivery of the ERs accord ing to the delivery schedule agreed upon in the Emission Reduction Purchase Agreement (ERPA) will be the results indicator that is g oing to be monitored by the World Bank over time.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P132851,2013-07-12T00:00:00Z,12/31/2018,,,3260000,,,3260000,,,,B,,Forestry,,,,
P132756,Latin America and Caribbean,Republic of Haiti,Closed,AF GPE to Haiti Education for All Project - Phase II,The objective of the Project is to support: (i) enrollment of students in select non-public primary schools in disadvantagedareas;(ii) student attendance in select public and non-public primary schools in disadvantaged areas; and (iii) strengthened management of the Recipient's primary education sector.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P132756,2013-06-29T00:00:00Z,,,,,,,,,,Investment Project Financing,B,,Primary Education,,,,
P126452,Latin America and Caribbean,Federative Republic of Brazil,Active,Rio Grande do Norte: Regional Development and Governance,"The objective of the Project is to support the Borrowerís efforts to:  (i) increase food security, access to productive infrastructure and markets for family agriculture; (ii) improve the quality of, and access to, health, education and public security services; and (iii) improve systems for public expenditure, human resource and physical asset management in the context of a results-based management approach.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P126452,2013-06-25T00:00:00Z,12/31/2023,,,400000000,,,400000000,,,Investment Project Financing,B,,Sub-National Government,Public Administration - Information and Communications Technologies,"Other Agriculture, Fishing and Forestry",,
P132768,Latin America and Caribbean,Federative Republic of Brazil,Closed,Pernambuco Equity and Inclusive Growth DPL,"The Development Objective of the proposed operation is to support the Government of Pernambuco to strengthen the design, implementation, monitoring and evaluation of policies and programs aimed at promoting sustained growth and improved economic opportunities forthe poor, consolidating public sector management innovations, preventing crime and violence, and reducing the burden associated with chronic disease. 

The Program is fully aligned with the priorities of the World Bank Groupís Country Partnership Strategy 2012-2015 (Report #63731-BR), discussed by the Executive Directors on November 1, 2011.  In accordance with the Country Partnership Strategy (CPS), the proposed operation aims at promoting a more equitable, sustainable and competitive Pernambuco, including through a strong gender focus. The program also facilitates the Bankís strategic engagement in key areas of the stateís development plan.

The operation is a Single tranche Development Policy Loan to be disbursed upon loan effectiveness.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P132768,2013-06-25T00:00:00Z,9/30/2014,,,550000000,,,550000000,,,Development Policy Lending,,,Sub-National Government,Social Protection,Health,,
P144357,Latin America and Caribbean,Republic of Honduras,Closed,HN AF WSS Modernization,"The proposed project development objective is to improve the sustainability , efficiency  and reliability  of Honduras?s water supply and sanitation (WSS) services in the participating municipalities through implementing the Strategic Plan to Modernize the WSS Sector (PEMAPS). The specific objectives are to: 
  o Establish and strengthen municipal service providers and support good governance in WSS services provision through increasing transparency and accountability; 
 o Reinforce the national sector actors (ERSAPS, CONASA, SANAA) to fulfill their new roles?a necessity for successful decentralization of the services; 
 o Reduce non-revenue water in selected areas of Tegucigalpa to provide immediate impact on the service quality. Revised project development objective: to support the Recipient to improve: (a) the sustainability, efficiency, and reliability of its WSS services in Eligible Municipalities; (b) the performance of its national WSS sector institutions in the exercise of their respective roles in accordance with the WSS Sector Framework Law; and (c) its capacity to respond promptly and effectively to an Eligible Emergency.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P144357,2013-06-19T00:00:00Z,,,,10900000,,,10900000,,,Specific Investment Loan,B,,Water Supply,"Public Administration - Water, Sanitation and Waste Management",Sanitation,,
P144324,Latin America and Caribbean,Republic of Honduras,Closed,HN RURAL INFRASTRUCTURE PROJECT (AF),"The GEF project development objectives are: (i) improving access, quality and sustainability of electricity services through the development of offgrid electrification model projects, and (ii) developing capacities and enabling environment for offgrid electrification in a decentralized setting.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P144324,2013-06-19T00:00:00Z,,,,20000000,,,20000000,,,Specific Investment Loan,B,,"Other Water Supply, Sanitation and Waste Management",Rural and Inter-Urban Roads,Sub-National Government,,
P127208,Latin America and Caribbean,Republic of Haiti,Closed,Economic Reconstruction and Growth Development Policy Credit,"The goal of the proposed operation is to enhance transparency and efficiency of public resources management in support of physical reconstruction and institutional consolidation for long term growth. More specifically, the operation is designed to improve (i) public financial management through better budget execution and cash management; (ii) the institutional framework and capacity for effective public procurement; and (iii) governance and performance in the electricity sector.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P127208,2013-06-18T00:00:00Z,6/30/2014,,,20000000,,,20000000,,,Development Policy Lending,,,Central Government (Central Agencies),Energy Transmission and Distribution,Other Public Administration,,
P127245,Latin America and Caribbean,Federative Republic of Brazil,Closed,Rio de Janeiro Strengthening Public Sector Management Technical Assistance Project,"The proposed Project Development Objective is to support institutional capacity strengthening in the Municipality of Rio de Janeiroto enhance public services delivery, including in health, education and environmental management.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P127245,2013-06-14T00:00:00Z,6/30/2018,,,32400000,,,32400000,,,Investment Project Financing,C,,Health,Other Education,Public Administration - Social Protection,,
P126749,Latin America and Caribbean,Federative Republic of Brazil,Closed,Belo Horizonte Urban Development Policy Loan,The objective of the proposed operation is to support integrated and sustainable urban development and reduce social vulnerability in Belo Horizonte.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P126749,2013-06-14T00:00:00Z,12/31/2014,,,200000000,,,200000000,,,Development Policy Lending,,,Sub-National Government,Social Protection,"Other Water Supply, Sanitation and Waste Management",,
P127723,Latin America and Caribbean,Federative Republic of Brazil,Closed,Sao Paulo State Sustainable Transport Project,Contribute to the improvement of the Stateís transport and logistics efficiency and safety while enhancing the Borrowerís capacity in environmental and disaster risk management.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P127723,2013-06-14T00:00:00Z,3/30/2021,,,729000000,,,729000000,,,Investment Project Financing,B,,Rural and Inter-Urban Roads,Sub-National Government,"Other Water Supply, Sanitation and Waste Management",,
P085621,Latin America and Caribbean,Republic of Chile,Closed,Sustainable Land Management Project,"The projectís Global Environment Objective (GEO)  is to develop a national framework for sustainable land management to combat landdegradation, mainstream biodiversity into national policies, and protect forest carbon assets.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P085621,2013-06-07T00:00:00Z,6/30/2021,,,63863636,,,63863636,"11,730,000",,Investment Project Financing,B,,"Public Administration - Agriculture, Fishing & Forestry",Forestry,"Other Agriculture, Fishing and Forestry",,
P126791,Latin America and Caribbean,Antigua and Barbuda,Closed,Public and Social Sector Transformation Project (PSST),The objective of the Project is to assist the Borrower in: (i) strengthening its capacity in managing public policies and the public service; (ii) improving the efficiency of social protection spending through an integrated monitoring and targeting system; and (iii) improving the income and employability of the vulnerable population through temporary employment and training programs.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P126791,2013-06-05T00:00:00Z,9/30/2017,,,10000000,,,10000000,,,Specific Investment Loan,B,,Central Government (Central Agencies),Other Public Administration,Social Protection,,
P123974,Latin America and Caribbean,Republic of Haiti,Closed,Haiti Business Development and Investment Project,The objective of the Project is to assist the Recipient in: (a) improving the conditions for private sector investment andinclusive growth; and (b) improving its capacity to respond promptly and effectively to an Eligible Emergency.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P123974,2013-05-21T00:00:00Z,11/30/2021,,,20000000,,,20000000,,,Investment Project Financing,B,,"Public Administration - Industry, Trade and Services","Other Industry, Trade and Services","Agricultural markets, commercialization and agri-business",,
P123706,Latin America and Caribbean,Republic of Haiti,Closed,Improving Maternal and Child Health through Integrated Social Services,"To increase the access and use of maternal and child health services, strengthen cholera control, and improve targeting of social se rvices in the Recipient‚Äôs territory, with a particular focus on areas affected by Hurricane Matthew.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P123706,2013-05-21T00:00:00Z,9/30/2020,,,90000000,,,90000000,,,Investment Project Financing,B,,Health,Social Protection,Sub-National Government,,
P129652,Latin America and Caribbean,Federative Republic of Brazil,Closed,Development Policies for the State of Sergipe,"The Development Policy Objective of the proposed operation is to improve public sector management, and expand access to quality public services and economic opportunities for the extremely poor in the State of Sergipe. 

The proposed operation is fully consistentwith the overarching objective of the CPS 2012-2015, and with the strategic objectives of enhancing the efficiency of public investments, improving quality and expand provision of public services, and promoting regional economic development. It is also fully aligned with the Government of Sergipeís goal to eradicate poverty, as outlined in the Multiyear Participatory Plan (PPA-P) 2012-2015.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P129652,2013-05-21T00:00:00Z,12/31/2014,,,150000000,,,150000000,,,Development Policy Lending,,,Sub-National Government,"Other Agriculture, Fishing and Forestry",Health,,
P133557,Latin America and Caribbean,Republic of Nicaragua,Closed,Education Sector Strategy Support Project,"The objectives of the Project are to: (a) increase access to preschool education in selected municipalities, and to improve preschool education learning conditions nationwide; and (b) increase access to lower secondary education in selected municipalities, and improve lower secondary education quality and completion rates nationwide.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P133557,2013-04-19T00:00:00Z,11/15/2017,,,51900000,,,51900000,0,,Investment Project Financing,B,,Secondary Education,Early Childhood Education,,,
P127801,Latin America and Caribbean,Republic of Peru,Closed,PE AF Sierra Rural Development Project,"The project objective is to improve the assets and economic conditions of approximately 53,600 rural families in the selected areas of Apur?mac, Ayacucho, Huancavelica, Junin, Hu?nuco, and Pasco, and strengthen government capacity to implement an integrated Sierra development strategy.  The objective of the Project is to assist the Borrower in improving the assets and economic conditions of rural families in selected areas of the Borrowerís ApurÌmac, Ayacucho, Huancavelica, JunÌn, Hu·nuco and Pasco regions.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P127801,2013-04-02T00:00:00Z,,,,32700000,,,32700000,,,Specific Investment Loan,B,,"Other Agriculture, Fishing and Forestry",Other Public Administration,"Agricultural markets, commercialization and agri-business",,
P121152,Latin America and Caribbean,Republic of Nicaragua,Closed,Second Land Administration Project (PRODEP II),"The Project Development Objectives are: (a) to strengthen the property rights of the population in the Project area through improved regularization, titling, and registry services; and (b) to improve Nicaragua's capacity to respond promptly and effectively to an eligible emergency.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P121152,2013-03-26T00:00:00Z,6/30/2020,,,40000000,,,40000000,,,Investment Project Financing,B,,Central Government (Central Agencies),"Public Administration - Agriculture, Fishing & Forestry",Sub-National Government,,
P127332,Latin America and Caribbean,Republic of Panama,Closed,Second Programmatic Development Policy Loan,The Program Development Objective of the DPL series is to support the Government of Panama in creating fiscal space and strengthening social transfer programs. This is expected to be reached via the following specific objectives: (i) mobilize tax revenue through tax policy and administration reform; (ii) improve tax information sharing; (iii) increase the efficiency of debt management; (iv) expand and improve targeting of social transfer programs. The operation is envisaged in the Country Partnership Strategy.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P127332,2013-03-26T00:00:00Z,6/30/2014,,,100000000,,,100000000,,,Development Policy Lending,,,Central Government (Central Agencies),Other Public Administration,Social Protection,,
P120657,Latin America and Caribbean,Republic of Nicaragua,Closed,Nicaragua FCPF REDD Readiness,"To help Nicaragua become ready for future REDD+ implementation by preparing those key elements, systems, and/or policies needed, gen erally referred to as the REDD+ Readiness Package, in a socially and environmentally sound manner.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P120657,2013-03-17T00:00:00Z,,,,0,,,0,,,Investment Project Financing,B,,Forestry,,,,
P144462,Latin America and Caribbean,Republic of Nicaragua,Closed,Reducing the Vulnerability of Small Farmers to Price Risk,The Project Development Objective (PDO) is to reduce the vulnerability of small farmers in Nicaragua to the increased volatility ininternational food markets by reducing transactions costs for trading of agriculture products locally and internationally and increasing access to price risk management tools and strategies.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P144462,2013-02-28T00:00:00Z,3/31/2016,,,1000000,,,1000000,"1,000,000",,Emergency Recovery Loan,C,,"Other Agriculture, Fishing and Forestry",,,,
P124935,Latin America and Caribbean,Republic of El Salvador,Closed,El Salvador FCPF REDD Readiness,"1.	The Project Development Objective is to assist El Salvador in the implementation of key REDD+ readiness activities identified in its R-PP  including: (i) institutional arrangements and participatory processes,  (ii) development of a national REDD+ Strategy, and  (iii) establishment of a national forest reference/emission levels,  and a national system to monitor greenhouse gas emissions.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P124935,2013-02-19T00:00:00Z,,,,0,,,0,,,Investment Project Financing,B,,Forestry,,,,
P123151,Latin America and Caribbean,Republic of Peru,Closed,Basic Education Project,"The objective of the Project is to improve MINEDU's capacity to evaluate student learning, instructional practice, and school leadership in Basic Education.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P123151,2013-01-17T00:00:00Z,3/31/2018,,,183000000,,,183000000,,,Investment Project Financing,C,,Public Administration - Education,Primary Education,Secondary Education,,
P132102,Latin America and Caribbean,Republic of Nicaragua,Closed,NI AF Rural Water Supply and Sanitation,The Project Development Objective is to increase access by project beneficiaries to sustainable  water and sanitation services in rural areas.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P132102,2013-01-17T00:00:00Z,,,,6390000,,,6390000,,,Specific Investment Loan,B,,Water Supply,Sanitation,"Public Administration - Water, Sanitation and Waste Management",,
P131028,Latin America and Caribbean,Republic of Peru,Closed,PE Social Inclusion DPL,"The proposed operation has three main development objectives: (i) supporting the institutionalization of the stewardship of the social inclusion agenda under MIDIS; (ii) laying the foundations for improving the inclusiveness and effectiveness of key social programs implemented by MIDIS; and (iii) developing adequate systems and strategies for targeting, monitoring and evaluation, and overall coordination.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P131028,2012-12-13T00:00:00Z,12/31/2013,,,45000000,,,45000000,,,Development Policy Lending,,,Social Protection,Health,Other Education,,
P130972,Latin America and Caribbean,Republic of Colombia,Closed,Productive and Sustainable Cities Development Policy Loan,"The objective of the program is to support the strengthening of the Government of Colombiaís policy framework on productive and sustainable cities. Specifically, the program will support policy and regulatory reforms that aim to: (a) improve access to basic waterand sanitation and urban transport, and mitigate vulnerability to natural disasters for the urban poor; (b) promote the provision of affordable and safe low-income housing solutions; (c) strengthen the ability of subnational entities to coordinate and finance thestructuring and implementation of regional and metropolitan development initiatives; and (d) improve the productivity of the systemof cities through improved connectivity within the network of cities and between cities and ports to external markets.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P130972,2012-12-13T00:00:00Z,6/30/2013,,,150000000,,,150000000,,,Development Policy Lending,,,Other Public Administration,Other Transportation,Housing Construction,,
P131029,Latin America and Caribbean,Republic of Peru,Closed,Social Inclusion TAL,The project development objective is to strengthen MIDISís systems and capacity to improve the performance of MIDISís programs and to monitor social inclusion policy.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P131029,2012-12-13T00:00:00Z,3/31/2018,,,14300000,,,14300000,,,Investment Project Financing,C,,Public Administration - Social Protection,Social Protection,,,
P130819,Latin America and Caribbean,Republic of Honduras,Closed,HN Safer Municipalities,"The Project Development Objectives (PDOs) are to support Honduras to: (i) improve the capacity of national and local authorities inviolence prevention, (ii) address risk factors of crime and violence in Selected Municipalities, and (iii) to improve its capacity to respond promptly and effectively to an Eligible Emergency.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P130819,2012-12-13T00:00:00Z,12/31/2018,,,17000000,,,17000000,,,Investment Project Financing,B,,Law and Justice,Sub-National Government,Other Public Administration,,
P131094,Latin America and Caribbean,Republic of Honduras,Closed,Disaster Risk Management Project,The Project Development Objectives are to support Honduras to: (a) continue strengthening its capacity for integrated disaster riskmanagement at the municipal and national level; and (b) improve its capacity to respond promptly and effectively to an eligible emergency.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P131094,2012-12-13T00:00:00Z,6/30/2021,,,30000000,,,30000000,,,Investment Project Financing,B,,"Other Water Supply, Sanitation and Waste Management","Public Administration - Water, Sanitation and Waste Management",Sub-National Government,,
P122194,Latin America and Caribbean,Republic of Peru,Closed,HIGHER EDUCATION QUALITY IMPROVEMENT,"The objective of the Project is to improve Peruís higher education quality assurance system through the promotion of self and external evaluations, the financing of improvement plans, and the provision of information.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P122194,2012-12-04T00:00:00Z,4/1/2018,,,52170000,,,52170000,,,Investment Project Financing,C,,Tertiary Education,Public Administration - Education,Other Public Administration,,
P130623,Latin America and Caribbean,United Mexican States,Closed,Sustainable Rural Development Additional Financing,The project development objective is to promote the adoption of environmentally sustainable technologies in agri-businesses.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P130623,2012-11-20T00:00:00Z,,,,131250000,,,131250000,,,Specific Investment Loan,B,,"Agricultural markets, commercialization and agri-business",Livestock,Renewable Energy Solar,,
P125803,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Road Rehabilitation and Maintenance Program,To improve the condition of the Uruguay National Road network and enhance road sector management.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P125803,2012-11-13T00:00:00Z,6/30/2020,,,510000000,,,510000000,,,Program-for-Results Financing,,,Rural and Inter-Urban Roads,Other Transportation,,,
P127088,Latin America and Caribbean,Republic of Nicaragua,Closed,Adaptation of Nicaragua's  Water Supplies to Climate Change,To pilot water resources protection and drinking water supply systems with an integrated and participatory approach in selectedclimate vulnerable communities in Nicaragua.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P127088,2012-11-13T00:00:00Z,6/30/2018,,,6000000,,,6000000,,,Investment Project Financing,B,,Other Public Administration,Other Transportation,Sanitation,,
P129465,Latin America and Caribbean,Republic of Colombia,Closed,Second  Programmatic Fiscal Sustainability and Growth Resilience Development Policy Loan,Enhanced fiscal sustainability and strengthened resilience of economic growth.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P129465,2012-11-13T00:00:00Z,6/30/2013,,,200000000,,,200000000,,,Development Policy Lending,,,Insurance and Pension,Central Government (Central Agencies),Public Administration - Health,,
P131440,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Public Sector Management and Social Inclusion Development Policy Loan,This operation supports the Government of Uruguay in developing and implementing policies aimed at strengthening resilience and improving opportunities with a focus on the poor and vulnerable groups.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P131440,2012-11-13T00:00:00Z,6/30/2019,,,260000000,,,260000000,,,Development Policy Lending,,,Other Non-bank Financial Institutions,Central Government (Central Agencies),Social Protection,,
P132108,Latin America and Caribbean,Republic of Nicaragua,Closed,Hurricane Felix Emergency Recovery Additional Financing,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P132108,2012-11-13T00:00:00Z,,,,5000000,,,5000000,,,Specific Investment Loan,B,,Housing Construction,Health,Social Protection,,
P126343,Latin America and Caribbean,Federative Republic of Brazil,Closed,SWAp for Parana Multi-sector Development Project,"The objectives of the Project are to: (i) increase the survival rate in the final cycle of fundamental education; (ii) improve mater nal and emergency health care services; (iii) promote business initiatives and improve natural resources management in rural areas; and (iv) contribute to building capacity in public administration, and environmental and disaster risk management.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P126343,2012-11-06T00:00:00Z,11/30/2019,,,713239777,,,713239777,,,Investment Project Financing,B,,Other Public Administration,"Other Agriculture, Fishing and Forestry",Health,,
P126684,Latin America and Caribbean,Federative Republic of Brazil,Closed,Additional Financing - Rio de Janeiro Sustainable Rural Development,"The objective of the Project is to increase the adoption of integrated and sustainable farming systems approaches in specific areasof the Borrower's territory and help re-establish an agricultural productive environment in areas of the Serrana Region affected bythe January 2011 natural disaster, thus contributing to the higher-order objective of increasing small-scale farming productivity and competitiveness in those areas.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P126684,2012-11-06T00:00:00Z,,,,140500000,,,140500000,,,Specific Investment Loan,B,,"Other Agriculture, Fishing and Forestry",Rural and Inter-Urban Roads,"Agricultural Extension, Research, and Other Support Activities",,
P127743,Latin America and Caribbean,Plurinational State of Bolivia,Active,Rural Alliances Project II,"The objective of the Project is to improve accessibility to markets for small rural producers in the Selected Areas by: (a)promoting  productive alliances between different small rural producer organizations and purchasers; (b) empowering rural producersthrough the  establishment and strengthening of self-managed grass-root organizations; (c) increasing access to productive assets,technologyand financial services;  (d) promoting more effective, responsive and accountable service organizations at the locallevel; and (e)enhanc ing environmental sustainability of productive practices. The Project is a follow on operation to thesuccessful PAR I, whichtested t he model for improving market access.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P127743,2012-10-23T00:00:00Z,7/31/2023,,,64540000,,,64540000,,,Investment Project Financing,B,,"Other Agriculture, Fishing and Forestry","Agricultural markets, commercialization and agri-business",Rural and Inter-Urban Roads,,
P130528,Latin America and Caribbean,Plurinational State of Bolivia,Closed,BO Urban Infrastructure Project (II) Additional Finance,"The project development objective is to increase the effective and sustainable use of infrastructure services in the cities of La Paz, El Alto and Santa Cruz.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P130528,2012-10-23T00:00:00Z,,,,24000000,,,24000000,,,Specific Investment Loan,B,,Urban Transport,Sub-National Government,Social Protection,,
P123146,Latin America and Caribbean,Republic of Costa Rica,Closed,Costa Rica Higher Education Improvement Project,"The objectives of the Project are to improve access and quality, to increase investments in innovation and scientific and technological development, as well as to upgrade institutional management, all in Costa Ricaís public higher education system.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P123146,2012-09-27T00:00:00Z,12/31/2019,,,253300000,,,253300000,,,Investment Project Financing,B,,Tertiary Education,,,,
P131763,Latin America and Caribbean,Republic of Guatemala,Closed,First Programmatic Development Policy Loan,The Program Development Objective of the DPL series is to support the Guatemalan Government in creating fiscal space and expanding opportunities for the most vulnerable segments of society.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P131763,2012-09-27T00:00:00Z,12/31/2013,,,200000000,,,200000000,,,Development Policy Lending,,,Central Government (Central Agencies),Health,Social Protection,,
P126408,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Support to Uruguayan Public Schools Project,"The objective of the Project is to improve the quality, equity and internal efficiency of primary education, through the expansionof  the Full-Time School model.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P126408,2012-09-27T00:00:00Z,5/31/2017,,,73800000,,,73800000,,,Specific Investment Loan,B,,Primary Education,Early Childhood Education,Public Administration - Education,,
P130749,Latin America and Caribbean,Republic of Haiti,Closed,AF Infrastructure & Institutions Emergency Recovery,"The Revised PDO is to support the Recipient in its sustainable recovery efforts from the effects of the Emergency, throughselectedin terventions aiming to rebuilding key institutions and infrastructure.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P130749,2012-09-27T00:00:00Z,,,,35000000,,,35000000,,,Emergency Recovery Loan,A,,Central Government (Central Agencies),Rural and Inter-Urban Roads,Aviation,,
P127203,Latin America and Caribbean,Republic of Haiti,Closed,Rebuilding Energy Infrastructure and Access,"The objectives of the Project are to (a) strengthen energy policy and planning capacity, (b) to improve the sustainability and resilience of the electricity sector and to restore and expand access to reliable electricity services, and (c) provide financial assistance to the electricity sector in case of an emergency.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P127203,2012-09-27T00:00:00Z,8/31/2020,,,100000000,,,100000000,"10,000,000",,Investment Project Financing,B,,Energy Transmission and Distribution,Public Administration - Energy and Extractives,Other Energy and Extractives,,
P132915,Latin America and Caribbean,Latin America,Closed,CLEAR Centerfor Spanish-speaking Latin America,"The key development objective of this project is to: enhance the capacity of the CLEAR Center for Spanish-speaking Latin America todevelop and provide high quality M&E capacity building services to government and civil society clients, on a regional basis.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P132915,2012-09-11T00:00:00Z,6/30/2016,,,595000,,,595000,,,Technical Assistance Loan,C,,Other Public Administration,,,,
