Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Board Approval Date,Project Closing Date,Last Stage Reached,Financing Type,Current Project Cost,IBRD Commitment,IDA Commitment,Total IDA and IBRD Commitment,Grant Amount,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Theme 1,Theme 2
P050495,Latin America and Caribbean,Republica Bolivariana de Venezuela,Closed,Caracas Metropolitan Health Services Project,"The development objectives of the proposed project are:,, · Expand the access to and improve the quality and efficiency of ambulatory care services, including the outpatient services of hospitals, for 2.4 million poor people living in selected parishes and municipalities of the Metropolitan District of Caracas (MDC); ·,,Improve the management of the health care system and support the decentralization process in the health system of the MDC; and, ·,,Development of HIV/AIDS prevention and control strategies activities in the MDC. The proposed project is expected to contribute in the medium-term to the improvement of the health status of the most vulnerable population  The proposed Caracas Metropolitan Health Services project will follow up on some activities of the closed project. Health Services Reform Project (3823-VE) and the recently completed Endemic Diseases Control Project (3538-VE)",,,https://projects.worldbank.org/en/projects-operations/project-detail/P050495,2001-06-26T00:00:00Z,12/31/2006,,,60300000,,,60300000,,,Specific Investment Loan,B,,Health,Central Government (Central Agencies),Law and Justice,,
P050875,Latin America and Caribbean,Federative Republic of Brazil,Closed,Rural Poverty Reduction Project -Ceara,"The project aims to assist the State of Ceara to reduce currently high levels of rural poverty by:   (a) improving well-being and incomes of the rural poo r through better access to basic social and economic infrastructure and services and support for productive a ctivities, using proven community-driven development (CDD) techniques;   (b) increasing the social capital of rural communities to organize collectively to meet own needs; (c) enhancing local governance by greater citiz en participation and transparency in decision-making, through creation  and strengthening of community associa tions and Municipal Councils; and (d) fostering closer integration of  development policies, programs and proj ects at the local level, by assisting Municipal Councils to extend their  role in seeking funding, priority-setting and decision-making over resource allocation.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P050875,2001-06-26T00:00:00Z,6/30/2009,,,50000000,,,50000000,,,Specific Investment Loan,B,,Social Protection,Roads and highways,"Other Agriculture, Fishing and Forestry",,
P057649,Latin America and Caribbean,Federative Republic of Brazil,Closed,Rural Poverty Reduction Project - Bahia,"The project aims to assist the State of Bahia t o reduce currently high levels of rural poverty by:   (a) improving well-being and incomes of the rural poor through better access to basic social and economic infrastructure and services and support for productive act ivities, using proven community-driven development (CDD) techniques;   (b) increasing the social capital of ru ral communities to organize collectively to meet own needs; (c)  enhancing local governance by greater citizen participation and transparency in decision-making, through creation and strengthening of community associati ons and Municipal Councils; and (d) fostering closer integration of  development policies, programs and projec ts at the local level, by assisting Municipal Councils to extend their  role in seeking funding, priority-setting and decision-making over resource allocation.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P057649,2001-06-26T00:00:00Z,6/30/2005,,,75000000,,,75000000,,,Specific Investment Loan,B,,Social Protection,Roads and highways,"Other Agriculture, Fishing and Forestry",,
P050881,Latin America and Caribbean,Federative Republic of Brazil,Closed,Rural Poverty Reduction Project - Piaui,"To assist the State of Piaui to reduce currently high levels of rural poverty by: (a) improving wellbeing and incomes of the rural poor through better access to basic social and economic infrastructure and services and support for productive activities, using proven community-driven development (CDD) techniques; (b) increasing the social capital of rural communities to organize collectively to meet own needs; (c) enhancing local governance by greater citizen participation and transparency in decision-making, through creation and strengthening of community associations and Municipal Councils; and (d) fostering closer integration of development policies, programs and projects at the local level, by assisting Municipal Councils to extend their role in seeking funding, priority-setting and decision-making over resource allocation.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P050881,2001-06-26T00:00:00Z,1/31/2010,,,30000000,,,30000000,,,Specific Investment Loan,B,,Roads and highways,Water Supply,Irrigation and Drainage,,
P049012,Latin America and Caribbean,Argentine Republic,Closed,Coastal Contamination Prevention & Marine Management Project (GEF),The Project's global objective is to support long-term protection of international waters and the conservation and sustainable use of marine resources.  The objective will be achieved by financing incremental activities aimed at improving Argentina's capacity to protect marine biodiversity and safeguard Patagonia's marine ecosystem from coastal contamination.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P049012,2001-06-26T00:00:00Z,6/30/2008,,,18760000,,,18760000,"8,350,000",,Specific Investment Loan,C,,Sub-National Government,Central Government (Central Agencies),Ports/Waterways,,
P071323,Latin America and Caribbean,United Mexican States,Closed,Bank Restructuring Facility Adjustment Loan Project (02),"Project Development Objective (Note: will be disclosed in the MOS) The operation would suppo rt the second stage of the Government's bank restructuring program which  includes: (i) legal reforms to improve incen tives in the banking sector; (ii) regulatory reforms to improve bank's  capitalization and soundness;  (iii) restructu ring, sale, merger or liquidation of Government intervened banks; and  (iv) program for the disposition of bank assets of failed banks.  The bank transactions to be supported by this operation includ e the sale  or liquidation of 12 banks intervened by the National Banking and Securities Commission.  Tranche disburs ements would be based on executed  bank transactions that comply with Bank eligibility criteria. Board Schedule Comments",,,https://projects.worldbank.org/en/projects-operations/project-detail/P071323,2001-06-21T00:00:00Z,12/31/2003,,,755060000,,,755060000,,,Sector Adjustment Loan,C,,Banking Institutions,Central Government (Central Agencies),,,
P066321,Latin America and Caribbean,United Mexican States,Closed,Basic Health Care Project (03),"The Project supports the Borrower in the implementation of the Sistema de Proteccion Social en Salud (SPSS), specifically, to improve access of poor people eligible for enrollment or enrolled in the subsidized regime of the Seguro Popular to the insurance's benefit package, restructure and develop State Health Systems, and strengthen the Federal Ministry of Health in its role as the steward of the SPSS.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P066321,2001-06-21T00:00:00Z,12/31/2009,,,581200000,,,581200000,,,Specific Investment Loan,B,,Health,Central Government (Central Agencies),,,
P071243,Latin America and Caribbean,Republic of Peru,Closed,Programmatic Social Reform Loan Project,Project Development Objective (Note: will be disclosed in the MOS)  The first loan of the program will provide quick-disbursing assistance to the Government of Peru to safeguard critical social expenditures during the political transition period and to lay the groundwork for medium-term so cial policy reforms.  Board Schedule Comments,,,https://projects.worldbank.org/en/projects-operations/project-detail/P071243,2001-06-19T00:00:00Z,9/28/2001,,,100000000,,,100000000,,,Programmatic Structural Adjustment Loan,U,,Social Protection,Other Education,Public Administration - Social Protection,,
P044601,Latin America and Caribbean,Republic of Peru,Closed,SECOND RURAL ROADS PROJECT,"Improve the access of rural poor to basic social services, market integrating infrastructure and income-generating activities with gender equity, to help alleviate rural poverty and raise the living standards of rural communities. Specific objectives are: (a) to integrate poorly accessible zones to social services and regional economic centers; (b) generate employment in rural areas; and (c) strengthen local institutional capacity to manage rural roads on a sustainable basis and launch community-based development initiatives.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P044601,2001-06-19T00:00:00Z,11/30/2006,,,151000000,,,151000000,"50,000,000",,Sector Investment and Maintenance Loan,B,,Roads and highways,Ports/Waterways,Sub-National Government,,
P073882,Latin America and Caribbean,Federative Republic of Brazil,Active,RF 2nd Amazon Fire Prevention and Mobilization,"The development objectives of the proposed project are to prevent and control wildfires in the southern part of the Brazi lian Amazon and to generate lessons regarding forest fire prevention and alternatives to burning, through (i) fire prevention,  through primarily through community mobilization and training ; awareness campaign and the , establishment of community fire brigades; (ii) promotion of alternatives to fire ;, and (iii) project coordination, monitoring and evaluation .  .   .  The project would focus on high-risk areas identified by weather data, modellingmodeling and satellite imagery.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P073882,2001-06-05T00:00:00Z,9/30/2004,,,1300000,,,1300000,"1,100,000",,,C,,Forestry,,,,
P074323,Latin America and Caribbean,Republic of Honduras,Closed,Supplemental Credit to Interactive Environmental Learning and Science Promotion Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P074323,2001-05-31T00:00:00Z,,,,4000000,,,4000000,,,Specific Investment Loan,B,,"Adult, Basic and Continuing Education",,,,
P070640,Latin America and Caribbean,Federative Republic of Brazil,Closed,First Programatic Financial Sector Adjustment Loan,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P070640,2001-05-24T00:00:00Z,3/31/2002,,,404040000,,,404040000,,,Programmatic Structural Adjustment Loan,U,,Other Non-bank Financial Institutions,Banking Institutions,Services,,
P073294,Latin America and Caribbean,Federative Republic of Brazil,Closed,Fiscal and Financial Management Technical Assistance Loan,"The purpose of the FFMTAL is to assist the Government to meet the general objectives set forth in the Programmatic Fiscal Reform Structural Adjustment Loan, namely, to ""Strengthen the foundations for improved growth, poverty reduction and public service delivery by improving (i) aggregate fiscal performance through incentives for fiscal responsibilities, and (ii) the use of public resources, through better allocation and technical efficiency of expenditures, including better service delivery to Brazil's citizens and improved debt management"" (Board document Report No. P7427BR--Annex 1)",,,https://projects.worldbank.org/en/projects-operations/project-detail/P073294,2001-05-24T00:00:00Z,12/31/2008,,,17671200,,,17671200,,,Technical Assistance Loan,C,,Central Government (Central Agencies),Sub-National Government,,,
P053349,Latin America and Caribbean,Central America,Closed,Mesoamerican Barrier Reef System (GEF),"The  global objective  of the project is to enhance protection of the ecologically unique and vulnerable marine ecosystems comprising the MBRS, by assisting the littoral states to strengthen and coordinate national policies, regulations and institutional arrangements for the conservation and sustainable use of this global public good.   The global DO of the MBR Project is to enhance the protection of the ecologically unique and vulnerable marine eco-systems comprising the MBRS, by assisting the littoral states to strengthen and coordinate national policies, regulations and institutional arrangements for the conservation and sustainable use of this global public good.   The global DO has the following component DOs : DO1: Eco-regional approach to MBRS MPA management incorporated into conservation planning. DO2: Steps initiated towards regional harmonization of policies and legislations. DO3: Forum for regional cooperation at technical and policy levels operational. DO4: Biological representation and ecological interconnectivity maintained in coastal and marine eco-systems throughout MBRS.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P053349,2001-05-22T00:00:00Z,6/30/2007,,,24258564,,,24258564,,,Specific Investment Loan,B,,"Other Agriculture, Fishing and Forestry",Central Government (Central Agencies),Other Education,,
P068134,Latin America and Caribbean,Plurinational State of Bolivia,Closed,PSAC for Decentralization,"Project Development Objective (Note: will be disclosed in the MOS) The proposed Decentralization APL is a ten-year multi-credi t operation aimed at supporting the Government of Bolivia in its ongoing reform toward greater decentralizati on.  The APL Sector Policy Letter will provide evidence of the Government's commitment to address key unresol ved policy issues over the short, medium and long-term;  in turn, the triggers for successive credits will be designed so as to ensure the Governmen'ts compliance with said policy reforms as a precondition for continue d APL implementation.  The proposed components of the first Credit are the following: (i) municipal fiscal ad justment; (ii) support to the Government's new co-financing (i.e.,  transfer) policy; (iii) a municipal credit facility; (iv) strategic assistance to decentralization (analytical framework); (v) municipal capacity-build ing; (vi) support to metropitan areas through city development  strategies.  Board Schedule Comments",,,https://projects.worldbank.org/en/projects-operations/project-detail/P068134,2001-05-22T00:00:00Z,12/31/2003,,,207000000,,,207000000,"20,000,000",,Programmatic Structural Adjustment Loan,U,,Other Public Administration,Health,Other Education,,
P048652,Latin America and Caribbean,Republic of Guatemala,Closed,UNIVERSALIZATION OF BASIC EDUCATION PROJECT,"(i) Improve coverage and equity at the primary school level through the expansion and consolidation of PRONADE schools and by providing scholarships for ind igenous girls in rural communities.  (ii) Improve eff iciency and quality of primary education by supporting bilingual  education, providing textbooks and didactic materials in 18 linguistic areas; expanding multigrade schools; and improving teacher qualifications. (iii) Facilitate MINEDUC and the Ministry of Culture and Sports (MCS) to jointly d esign and execute a program to enhance the goals of cultural diversity and pluralism contained in the Nationa l Constitution, The Guatemalan Peace Accords, and the April 2000 National Congress on Cultural Policies. (iv)  Assist decentralization and modernization of MINED UC by supporting on-going efforts to strengthen the organization and management of the education system.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P048652,2001-05-22T00:00:00Z,12/31/2008,,,82500913,,,82500913,,,Specific Investment Loan,C,,Primary Education,Sub-National Government,Central Government (Central Agencies),,
P066750,Latin America and Caribbean,Republic of Colombia,Closed,Conservation & Sustainable Development of Mataven Forest (GEF-MSP),DESCRIPTION PENDING,,,https://projects.worldbank.org/en/projects-operations/project-detail/P066750,2001-05-18T00:00:00Z,,,,900000,,,900000,,,UNIDENTIFIED,B,,"Other Agriculture, Fishing and Forestry",,,,
P063463,Latin America and Caribbean,United Mexican States,Closed,Methane Gas Capture and Use at a Landfill - Demonstration Project,"Global Objective: Successful demonstration of LF G capture and use facility and reduction of barriers to replication.  Specifically, the project aims to expand the assistance provided to the Recipient under the Baseline Project for th e improvement of solid waste management by: (a) demonstrating a cost-effective technology for LFG capture and use in a selected facility; (b) demonstrating an institutional structure for the implementation of LFG proje cts, including private sector participation; (c) strengthening the UMSs regulatory, policy and social framewo rks for the introduction of LFG capture and use in Mexico; (d) designing a dissemination strategy to share th e lessons learned throughout Project implementation with relevant stakeholders in Mexico and Latin America; a nd (e) designing a strategy to encourage the replication of the Project in Mexico.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P063463,2001-05-15T00:00:00Z,6/30/2006,,,13250000,,,13250000,,,Specific Investment Loan,B,,Renewable energy,Central Government (Central Agencies),Sub-National Government,,
P057021,Latin America and Caribbean,Grenada,Closed,Dry Forest Biodiversity Conservation (GEF-MSP),"THE PROPOSED GEF MID-SIZED GRANT WOULD IMPLEMENT THE FIRST PHASE OF A SPECIES RECOVERY PROGRAM FOR THE CRITICALLY ENDANGERED GRENADA DOVE, AS PART OF BROADER BIODIVERSITY CONSERVATION MEASURES IN GRENADA'S THREATENED DRYFOREST ECOSYSTEMS.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P057021,2001-05-14T00:00:00Z,6/30/2006,,,748000,,,748000,,,UNIDENTIFIED,B,,Forestry,Other Public Administration,,,
P060765,Latin America and Caribbean,Republic of Peru,Closed,Biodiversity Conservation Nanay River Basin (GEF-MSP),"TO DEVELOP A LAND-USE PLAN FOR THE NANAY WATERSHED IDENTIFYING ACTIVIT IES APPROPRIATE TO THE ECOLOGICAL CHARACTERISTICS OF THE AREA, AND DELINEATING PROTECTED AREAS BASED ON BIOLOGICAL IMPORTANCE.  ONCE THE LAND-USE PLAN IS DEVELOPED, SUSTAINABLE USE PILOT PROJECTS WILL BE IMPLEMENTED AND NEW PROTECTED AREAS ESTABLISHED.  THE PROPOSAL RELIES HEAVILY ON BOTH STAKEHOLDER PARTICIPATION AND USE OF TECHNOLOGY (PARTICULARLY GIS).",,,https://projects.worldbank.org/en/projects-operations/project-detail/P060765,2001-05-10T00:00:00Z,,,,773305,,,773305,,,UNIDENTIFIED,C,,"Other Agriculture, Fishing and Forestry",Central Government (Central Agencies),,,
P075066,Latin America and Caribbean,Republic of Honduras,Closed,HN PSM SAC IDA REFLOW 4,"Project Development Objective (Note: will be disclosed in the MOS)  MODERNIZATION OF THE PUBLIC SECTOR INCLUDING PUBLIC ADMINISTRATION STRUCTURE RATIONALIZATION, REFORM OF EMPLOYMENT AND SALARY REGIMES, CONSOLIDATION OF FISCAL REFORM, REFORM OF PUBLIC PROCUREMENT, INSTITUTIONAL RESTRUCTURING OF SYSTEMS FOR INTERNAL AND EXTERNAL CONTROL, AND FINANCIAL AND MANAGERIAL REFORMS OF IHSS. Board Schedule Comments APPROVED. THE PROJECT WAS INITIALLY NAMED PUBLIC SECTOR MANAGEMENT REFORM WHICH WAS SPLIT INTO TWO, THIS PSMAC (PUBLIC SECTOR MODZTN STRUCTURAL ADJUST CREDIT) AND A TAC.  THIS TIMETABLE REFLECTS THE RESULTS OF A DEPARTMEN TAL REVIEW. THIS WILL BE A JOINT OPERATION WITH THE IDB.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P075066,2001-05-09T00:00:00Z,,,,7200000,,,7200000,,,Structural Adjustment Loan,U,,Central Government (Central Agencies),ICT Infrastructure,Aviation,,
P064906,Latin America and Caribbean,Republic of Nicaragua,Closed,Poverty Reduction and Local Development Project,"The p roject assists the Government of Nicaragua in implementing a portion of  its poverty reduction strategy through the Emergency Social Investment Fund (FISE) by: (i) continuing to improve access to priority small-scale social and economic infrastructure and services to the poor; (ii) strengthening local capacity (municipalities, community organizations, NGOs and private sector); and (iii) developing a coherent social safety net. Overall, the project aims at assisting FISE move from a strong focus on infrastructure to a more comprehensive approach to poverty reduction, including greater participation at the local government and community level, as well as contributing to improving the country's safety net.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P064906,2001-05-03T00:00:00Z,12/31/2006,,,136000000,,,136000000,"58,770,000",,Specific Investment Loan,F,,Health,Other Transportation,Other Education,,
P007397,Latin America and Caribbean,Republic of Honduras,Closed,Community Based Education Project,"Improve the quality of preschool and lower basic education (grade 1-6 ) in targeted  rural areas in Honduras, including the improvement of the quality of int ercultural and bilingual education in indigenous communities.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P007397,2001-04-10T00:00:00Z,12/31/2007,,,47800000,,,47800000,,,Specific Investment Loan,C,,Early Childhood Education,Primary Education,Central Government (Central Agencies),,
P064916,Latin America and Caribbean,Republic of Nicaragua,Closed,Natural Disaster Vulnerability Reduction,"The development objective is to improve Nicaragua's disaster management capacity by: (a) strengthening institutional capability in disaster management at the national level; (b) building institutional capacity for disaster mitigation at the national level; (c) promoting disaster awareness and ""preventive thinking"" through public sector education and awareness programs; (d) building local capacity to manage disaster emergencies, to assess risk and to identify mitigation measures; and (e) implementing vulnerability reduction and mitigation measures at the local level.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P064916,2001-04-03T00:00:00Z,2/28/2009,,,16050000,,,16050000,,,Specific Investment Loan,B,,Central Government (Central Agencies),Sub-National Government,Social Protection,,
P073924,Latin America and Caribbean,Belize,Closed,Social Investment Fund Project - Supplemental Loan,"THE PROJECT WOULD ASSIST THE GOVERNMENT IN: A) ESTABLISHING AN EFFI- CIENT, DEMAND DRIVEN, PARTICIPATORY MECHANISM FOR DELIVERING BASIC SERVICES AND INFRASTRUCTURE TO GROUPS, AND B) CHANNELING ADDITIONAL RESOURCES TO SOCIAL ASSISTANCE, BASIC INFRASTRUCTURE AND SMALL-SCALE PRODUCTIVE ACTIVITIES THROUGH THE FINANCING OF SUBPROJECTS.  THUS THE PROJECT WOULD FINANCE INSTITUTIONAL SUPPORT FOR THE SIF, INCLUDING PERSONNEL, OPERATING EXPENSES, VEHICLES, EQUIP., TA AND TRG AND SUBPRO",,,https://projects.worldbank.org/en/projects-operations/project-detail/P073924,2001-04-03T00:00:00Z,,,,1641000,,,1641000,,,Specific Investment Loan,B,,"Other Water Supply, Sanitation and Waste Management",Social Protection,Roads and highways,,
P069964,Latin America and Caribbean,Republic of Colombia,Closed,Human Capital Protection,"The goal of the Project is to alleviate the imp act of Colombia's current economic crisis on the most vulnerable by protecting and promoting poor children's human capital. This will be accomplished by supporting poor families' investments in their 0-17 children's he alth, nutrition, and education in the face of sharply reduced incomes.  To this effect, the Project supports F amilias en Accion (Families in Action), the family assistance  sub-program of the Government of Colombia's (GO C) new Red de Apoyo Social  (social safety net initiative).  Specifically, the project finances the provision of two kinds of conditional cash transfers to nuclear families in the lowest strata of Colombia's proxy means testing system, SISBEN.  A health and nutrition grant is provided to families with children under 7 continge nt upon bringing them to health centers.  An education grant is provided  to families with school-age children conditional upon school enrollment and attendance.  Through these grants, the Project allows families to avoid coping mechanisms that are damaging to the future earnings of their children such as reducing the intake of nutritious  food and putting children out of school.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P069964,2001-03-29T00:00:00Z,11/30/2005,,,640770000,,,640770000,,,Specific Investment Loan,C,,Social Protection,Central Government (Central Agencies),,,
P055823,Latin America and Caribbean,Republic of Nicaragua,Closed,SECOND RURAL MUNICIPAL DEVELOPMENT PROJECT,"The project development objective (PDO) is to build the capacity of rural municipalities in three major areas in which they can make a critical contribution to sustainable rural development: (i) provision of local public infrastructure and the delivery of municipal services; (ii) the protection of the environment and the sustainable management of natural resources, and (iii) the promotion of local economic development.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P055823,2001-03-27T00:00:00Z,12/31/2007,,,40700000,,,40700000,,,Specific Investment Loan,B,,Sub-National Government,Central Government (Central Agencies),,,
P040109,Latin America and Caribbean,Republic of Colombia,Closed,Public Financial Management Project (02),"Although project has been restructured on August 8, 2005, the Project Developmen t Objective remains unchanged.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P040109,2001-03-22T00:00:00Z,12/31/2009,,,59230000,,,59230000,,,Specific Investment Loan,C,,Central Government (Central Agencies),,,,
P070058,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,PUBLIC SERVICES MODERNIZATION TECHNICAL ASSISTANCE,"(a) Increase the efficiency and sustainability of and access to public services by: (i) developing sector policies and  legal and regulatory frameworks; (ii) opening sectors to expand and deepen private sector involvement  in service delivery; (iii) increasing competition among service providers; (iv) promoting, through appropriate economic incentives,  a stronger commercial orientation of state owned utilities in the delivery of public services; and (v) ensuring access to and  of services to the poor; and (b) Increase the efficiency and sustainability of the financial sector, specially of the public banks, by supporting the  modernization and performance of BHU.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P070058,2001-03-22T00:00:00Z,12/31/2008,,,7550000,,,7550000,,,Technical Assistance Loan,C,,ICT Infrastructure,Other Energy and Extractives,Central Government (Central Agencies),,
P063317,Latin America and Caribbean,Republic of Colombia,Closed,Conservation & Sustainable Use of Biodiversity in High Andes Region (GEF),"The project development objective is to increase conservation, knowledge and sustainable use of globally important biodiversity of the Colombian Andes. Specifically, the project will:,,  1. Support the development of a more representative, effective, and viable Andean protected area system; ,, 2. Identify conservation opportunities in rural landscapes, develop and promote management tools for biodiversity conservation; ,, 3. Expand, organize, and disseminate the knowledge base on biodiversity in the Andes to a wide audience of stakeholders and policy makers, and implement monitoring tools; and, 4. Promote inter-sectoral coordination to address some root causes of biodiversity loss in the Andes.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P063317,2001-03-20T00:00:00Z,12/31/2007,,,30000000,,,30000000,,,Specific Investment Loan,B,,Forestry,Other Public Administration,"Agricultural markets, commercialization and agri-business",,
P072723,Latin America and Caribbean,Republic of Colombia,Closed,COLOMBIA POLICY-BASED GUARANTEE,"Project Development Objective (Note: will be disclosed in the MOS) T his proposed policy-based guarantee operation is associated with the  $250 million second tranche of the Colombia Financial Sector Adjustment Loan.  The operation will facilitate and support the issuance of  bonds of up $1.2- 1.5 billion  by Colombia in the international capital markets via enhancedment achieved by the Bank's guarant ee, making use of the resources allocated to the second tranche.  Board Schedule Comments",,,https://projects.worldbank.org/en/projects-operations/project-detail/P072723,2001-03-08T00:00:00Z,,,,220300000,,,220300000,,,Development Policy Lending,,,Central Government (Central Agencies),,,,
P065200,Latin America and Caribbean,Republic of Peru,Closed,Indigenous Management of Protected Areas in the Peruvian Amazon (GEF) Project,"<NC>The objective of the project is to increase the sustainability of biodiversity conservation in the Peruvian Amazon through the involvement of Indigenous Communities in the management of new and existing Protected Areas. </> <NC>This will be achieved by: (i) establishing, categorizing and promoting the participatory indigenous management of five protected areas; (ii) promoting economically, socially and environmentally sustainable investments by indigenous grassroots organizations; (iii) developing and implementing a participatory monitoring and evaluation system for the project areas and the National Natural Protected Areas System (SINANPE) as a whole; and (iv) strengthening the institutional and technical capacity of INRENA and indigenous organizations to sustainably manage the protected areas and their resources. </>  <NC>GEF Global Objective: the conservation and sustainable utilization of important forest ecosystems in the Peruvian Amazon region through the establishment of protected areas to be co-managed by indigenous people.</> <NC>This project supports Operational Programs 3 (Forests Ecosystems) and 2 (Freshwater Ecosystems) </>",,,https://projects.worldbank.org/en/projects-operations/project-detail/P065200,2001-02-27T00:00:00Z,5/31/2007,,,22749000,,,22749000,"10,000,000",,Specific Investment Loan,C,,Central Government (Central Agencies),Social Protection,"Other Agriculture, Fishing and Forestry",,
P068673,Latin America and Caribbean,Republic of Nicaragua,Closed,Third Road Rehabilitation and Maintenance Project,"(i) improve transportation infrastructure along the key international trunk road  corridors. (ii) improve access to productive agricultural areas and to rural communities, and (iii) help ensure the sustainability of the road improvements.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P068673,2001-02-15T00:00:00Z,6/30/2007,,,87400000,,,87400000,,,Specific Investment Loan,B,,Roads and highways,Central Government (Central Agencies),,,
P061315,Latin America and Caribbean,Republic of Costa Rica,Closed,SUSTAINABLE CACAO PRODUCTION IN SOUTHEASTERN COSTA RICA (GEF-MSP),"TO CONTRIBUTE TO THE CONSOLIDATION OF BIODIVERSITY WITHIN THE MESOAMER ICAN BIOLOGICAL CORRIDOR (MBC) AND BUFFER ZONES, IMPROVING THE QUALITY OF LIFE IN INDIGENOUS AND NON-INDIGENOUS COMMUNITIES.  FURTHERMORE, IT WILL HELP TO MAINTAIN A CLEAN ENVIRONMENT BY NOT USING HARMFUL AGROCHE MICALS AND WASTE, AVOIDING THE BURNING OF FIELDS, CONSISTENT USE OF LAND EMPLOYING BIODIVERSITY CONSERVATION, REHABILITATION OF FOREST ECOSYSTEMS AND RELATED CROPS THROUGH ORGANIC AGRICULTURE.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P061315,2001-02-15T00:00:00Z,,,,3018000,,,3018000,,,UNIDENTIFIED,B,,Agro-industry,,,,
P057416,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Indigenous Peoples Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P057416,2001-02-14T00:00:00Z,8/31/2005,,,3500000,,,3500000,,,Learning and Innovation Loan,B,,Social Protection,Crops,"Other Industry, Trade and Services",,
P060474,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Sustainability of the National System of Protected Areas Project,"Representative ecosystems and biodiversity conse rved and sustainably managed through a national system of protected areas in Bolivia that is self sustained, transparent, decentralized and managed through partnerships.  GEF goal: Promoting and integrating biodiversity conservation through integrated ecosystem management with special focus on mountain ecosystems (OP4) and forest ecosystems (OP3)",,,https://projects.worldbank.org/en/projects-operations/project-detail/P060474,2001-01-30T00:00:00Z,6/30/2006,,,43690000,,,43690000,"21,350,000",,Specific Investment Loan,B,,Central Government (Central Agencies),"Other Agriculture, Fishing and Forestry",Law and Justice,,
P070016,Latin America and Caribbean,Republic of Nicaragua,Closed,NI Competitiveness LIL,"This PSR reports the status of the Nicaraguan Competitiveness Learning and Innovation Project, which was approved on January 19, 2001. The Credit Agreement was signed on January 24, 2001. The Project was declared effective on June 29, 2001. Following a routine supervision mission to monitor project performance in January 2004, a World Bank supervision mission visited Nicaragua September 7-10, 2004.  The Project Development Objectives are to develop and test private-public partnerships for developing consensus on private sector development in specific sectors; introducing reforms in specific aspects of the business environment for private firms; and piloting sustainable business development services (BDS) via: (1) Cluster development and innovative BDS delivery: (a) Promotion of well-functioning and inclusive business clusters and (b) Piloting of sustainable business development services (BDS) to micro and small businesses (MSBs); (2) Pilot reforms in the business environment for competitiveness policies, institutions and administrative procedures related to private sector development: (a) Study alternatives for private sector participation in public sector training system. (b) Modernize approach to domestic competition policy. (c) Undertake new investment and export promotion activities. (d) Use of IT tools, tested in reform of commercial registry and diagnostic of Commercial Code. (3) Sustainability of the Presidential Competitiveness Commission (CPC) to facilitate private-public policy dialogue and to assist in implementing sector and policy reforms. The Project Development Objectives are realistic and well-defined, however, as stated in previous PSRs the lack of baseline indicators to monitor implementation of these objectives has been a major disadvantage. Efforts are being made to overcome this by consultants developing a set of such indicators and gathering the relevant data to allow their continuous monitoring.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P070016,2001-01-19T00:00:00Z,6/30/2006,,,5850000,,,5850000,,,Learning and Innovation Loan,C,,"Other Industry, Trade and Services",Micro- and SME finance,Central Government (Central Agencies),,
